t,y1,y2
0.15900,185.5,-185.5
0.15925,185.8,-185.8
0.15950,186.1,-186.1
0.15975,186.4,-186.4
0.16000,186.7,-186.7
0.16025,187.0,-187.0
0.16050,187.3,-187.3
0.16075,187.5,-187.5
0.16100,187.8,-187.8
0.16125,188.1,-188.1
0.16150,188.4,-188.4
0.16175,188.7,-188.7
0.16200,189.0,-189.0
0.16225,189.3,-189.3
0.16250,189.6,-189.6
0.16275,189.9,-189.9
0.16300,190.2,-190.2
0.16325,190.5,-190.5
0.16350,190.8,-190.8
0.16375,191.0,-191.0
0.16400,191.3,-191.3
0.16425,191.6,-191.6
0.16450,191.9,-191.9
0.16475,192.2,-192.2
0.16500,192.5,-192.5
0.16525,192.8,-192.8
0.16550,193.1,-193.1
0.16575,193.4,-193.4
0.16600,193.7,-193.7
0.16625,194.0,-194.0
0.16650,194.3,-194.3
0.16675,194.5,-194.5
0.16700,194.8,-194.8
0.16725,195.1,-195.1
0.16750,195.4,-195.4
0.16775,195.7,-195.7
0.16800,196.0,-196.0
0.16825,196.3,-196.3
0.16850,196.6,-196.6
0.16875,196.9,-196.9
0.16900,197.2,-197.2
0.16925,197.5,-197.5
0.16950,197.8,-197.8
0.16975,198.0,-198.0
0.17000,198.3,-198.3
0.17025,198.6,-198.6
0.17050,198.9,-198.9
0.17075,199.2,-199.2
0.17100,199.5,-199.5
0.17125,199.8,-199.8
0.17150,200.1,-200.1
0.17175,200.4,-200.4
0.17200,200.7,-200.7
0.17225,201.0,-201.0
0.17250,201.3,-201.3
0.17275,201.5,-201.5
0.17300,201.8,-201.8
0.17325,202.1,-202.1
0.17350,202.4,-202.4
0.17375,202.7,-202.7
0.17400,203.0,-203.0
0.17425,203.3,-203.3
0.17450,203.6,-203.6
0.17475,203.9,-203.9
0.17500,204.2,-204.2
0.17525,204.5,-204.5
0.17550,204.8,-204.8
0.17575,205.0,-205.0
0.17600,205.3,-205.3
0.17625,205.6,-205.6
0.17650,205.9,-205.9
0.17675,206.2,-206.2
0.17700,206.5,-206.5
0.17725,206.8,-206.8
0.17750,207.1,-207.1
0.17775,207.4,-207.4
0.17800,207.7,-207.7
0.17825,208.0,-208.0
0.17850,208.3,-208.3
0.17875,208.5,-208.5
0.17900,208.8,-208.8
0.17925,209.1,-209.1
0.17950,209.4,-209.4
0.17975,209.7,-209.7
0.18000,210.0,-210.0
0.18025,210.3,-210.3
0.18050,210.6,-210.6
0.18075,210.9,-210.9
0.18100,211.2,-211.2
0.18125,211.5,-211.5
0.18150,211.8,-211.8
0.18175,212.0,-212.0
0.18200,212.3,-212.3
0.18225,212.6,-212.6
0.18250,212.9,-212.9
0.18275,213.2,-213.2
0.18300,213.5,-213.5
0.18325,213.8,-213.8
0.18350,214.1,-214.1
0.18375,214.4,-214.4
0.18400,214.7,-214.7
0.18425,215.0,-215.0
0.18450,215.3,-215.3
0.18475,215.5,-215.5
0.18500,215.8,-215.8
0.18525,216.1,-216.1
0.18550,216.4,-216.4
0.18575,216.7,-216.7
0.18600,217.0,-217.0
0.18625,217.3,-217.3
0.18650,217.6,-217.6
0.18675,217.9,-217.9
0.18700,218.2,-218.2
0.18725,218.5,-218.5
0.18750,218.8,-218.8
0.18775,219.0,-219.0
0.18800,219.3,-219.3
0.18825,219.6,-219.6
0.18850,219.9,-219.9
0.18875,220.2,-220.2
0.18900,220.5,-220.5
0.18925,220.8,-220.8
0.18950,221.1,-221.1
0.18975,221.4,-221.4
0.19000,221.7,-221.7
0.19025,222.0,-222.0
0.19050,222.3,-222.3
0.19075,222.5,-222.5
0.19100,222.8,-222.8
0.19125,223.1,-223.1
0.19150,223.4,-223.4
0.19175,223.7,-223.7
0.19200,224.0,-224.0
0.19225,224.3,-224.3
0.19250,224.6,-224.6
0.19275,224.9,-224.9
0.19300,225.2,-225.2
0.19325,225.5,-225.5
0.19350,225.8,-225.8
0.19375,226.0,-226.0
0.19400,226.3,-226.3
0.19425,226.6,-226.6
0.19450,226.9,-226.9
0.19475,227.2,-227.2
0.19500,227.5,-227.5
0.19525,227.8,-227.8
0.19550,228.1,-228.1
0.19575,228.4,-228.4
0.19600,228.7,-228.7
0.19625,229.0,-229.0
0.19650,229.3,-229.3
0.19675,229.5,-229.5
0.19700,229.8,-229.8
0.19725,230.1,-230.1
0.19750,230.4,-230.4
0.19775,230.7,-230.7
0.19800,231.0,-231.0
0.19825,231.3,-231.3
0.19850,231.6,-231.6
0.19875,231.9,-231.9
0.19900,232.2,-232.2
0.19925,232.5,-232.5
0.19950,232.8,-232.8
0.19975,233.0,-233.0
0.20000,233.3,-233.3
0.20025,233.6,-233.6
0.20050,233.9,-233.9
0.20075,234.2,-234.2
0.20100,234.5,-234.5
0.20125,234.8,-234.8
0.20150,235.1,-235.1
0.20175,235.4,-235.4
0.20200,235.7,-235.7
0.20225,236.0,-236.0
0.20250,236.3,-236.3
0.20275,236.5,-236.5
0.20300,236.8,-236.8
0.20325,237.1,-237.1
0.20350,237.4,-237.4
0.20375,237.7,-237.7
