t,y1e,y2e,y1o,y2o
0.51930,282.8,-129.9,282.8,-129.9
0.51940,278.7,-131.4,278.7,-131.4
0.51950,274.6,-132.8,274.6,-132.8
0.51960,270.4,-134.1,270.4,-134.1
0.51970,266.2,-135.5,266.2,-135.5
0.51980,261.9,-136.8,261.9,-136.8
0.51990,257.6,-138.2,257.6,-138.2
0.52000,253.3,-139.5,253.3,-139.5
0.52010,248.9,-140.7,248.9,-140.7
0.52020,244.5,-142.0,244.5,-142.0
0.52030,240.1,-143.2,240.1,-143.2
0.52040,235.6,-144.4,235.6,-144.4
0.52050,231.0,-145.6,231.0,-145.6
0.52060,226.5,-146.8,226.5,-146.8
0.52070,221.8,-147.9,221.8,-147.9
0.52080,217.2,-149.0,217.2,-149.0
0.52090,212.5,-150.1,212.5,-150.1
0.52100,207.8,-151.2,207.8,-151.2
0.52110,203.1,-152.2,203.1,-152.2
0.52120,198.3,-153.3,198.3,-153.3
0.52130,193.5,-154.3,193.5,-154.3
0.52140,188.6,-155.2,188.6,-155.2
0.52150,183.8,-156.2,183.8,-156.2
0.52160,178.8,-157.1,178.8,-157.1
0.52170,173.9,-158.0,173.9,-158.0
0.52180,169.0,-158.9,169.0,-158.9
0.52190,164.0,-159.8,164.0,-159.8
0.52200,158.9,-160.6,158.9,-160.6
0.52210,153.9,-161.4,153.9,-161.4
0.52220,148.8,-162.2,148.8,-162.2
0.52230,143.7,-162.9,143.7,-162.9
0.52240,138.6,-163.6,138.6,-163.6
0.52250,133.5,-164.3,133.5,-164.3
0.52260,128.3,-165.0,128.3,-165.0
0.52270,123.1,-165.7,123.1,-165.7
0.52280,117.9,-166.3,117.9,-166.3
0.52290,112.7,-166.9,112.7,-166.9
0.52300,107.5,-167.4,107.5,-167.4
0.52310,102.2,-168.0,102.2,-168.0
0.52320,96.9,-168.5,96.9,-168.5
0.52330,91.7,-169.0,91.7,-169.0
0.52340,86.3,-169.5,86.3,-169.5
0.52350,81.0,-169.9,81.0,-169.9
0.52360,75.7,-170.3,75.7,-170.3
0.52370,70.3,-170.7,70.3,-170.7
0.52380,65.0,-171.0,65.0,-171.0
0.52390,59.6,-171.4,59.6,-171.4
0.52400,54.2,-171.7,54.2,-171.7
0.52410,48.8,-172.0,48.8,-172.0
0.52420,43.4,-172.2,43.4,-172.2
0.52430,38.0,-172.4,38.0,-172.4
0.52440,32.6,-172.6,32.6,-172.6
0.52450,27.2,-172.8,27.2,-172.8
0.52460,21.7,-172.9,21.7,-172.9
0.52470,16.3,-173.0,16.3,-173.0
0.52480,10.9,-173.1,10.9,-173.1
0.52490,5.4,-173.2,5.4,-173.2
0.52500,0.0,-173.2,0.0,-173.2
0.52510,-5.4,-173.2,-5.4,-173.2
0.52520,-10.9,-173.2,-10.9,-173.2
0.52530,-16.3,-173.1,-16.3,-173.1
0.52540,-21.8,-173.1,-21.8,-173.1
0.52550,-27.2,-172.9,-27.2,-172.9
0.52560,-32.6,-172.8,-32.6,-172.8
0.52570,-38.1,-172.7,-38.1,-172.7
0.52580,-43.5,-172.5,-43.5,-172.5
0.52590,-48.9,-172.2,-48.9,-172.2
0.52600,-54.3,-172.0,-54.3,-172.0
0.52610,-59.7,-171.7,-59.7,-171.7
0.52620,-65.1,-171.4,-65.1,-171.4
0.52630,-70.5,-171.1,-70.5,-171.1
0.52640,-75.9,-170.8,-75.9,-170.8
0.52650,-81.3,-170.4,-81.3,-170.4
0.52660,-86.6,-170.0,-86.6,-170.0
0.52670,-92.0,-169.5,-92.0,-169.5
0.52680,-97.3,-169.1,-97.3,-169.1
0.52690,-102.6,-168.6,-102.6,-168.6
0.52700,-107.9,-168.1,-107.9,-168.1
0.52710,-113.2,-167.5,-113.2,-167.5
0.52720,-118.4,-167.0,-118.4,-167.0
0.52730,-123.7,-166.4,-123.7,-166.4
0.52740,-128.9,-165.8,-128.9,-165.8
0.52750,-134.1,-165.1,-134.1,-165.1
0.52760,-139.3,-164.4,-139.3,-164.4
0.52770,-144.5,-163.8,-144.5,-163.8
0.52780,-149.6,-163.0,-149.6,-163.0
0.52790,-154.8,-162.3,-154.8,-162.3
0.52800,-159.9,-161.5,-159.9,-161.5
0.52810,-164.9,-160.7,-164.9,-160.7
0.52820,-170.0,-159.9,-170.0,-159.9
0.52830,-175.0,-159.0,-175.0,-159.0
0.52840,-180.0,-158.1,-180.0,-158.1
0.52850,-185.0,-157.2,-185.0,-157.2
0.52860,-189.9,-156.3,-189.9,-156.3
0.52870,-194.8,-155.4,-194.8,-155.4
0.52880,-199.7,-154.4,-199.7,-154.4
0.52890,-204.6,-153.4,-204.6,-153.4
0.52900,-209.4,-152.4,-209.4,-152.4
0.52910,-214.2,-151.3,-214.2,-151.3
0.52920,-218.9,-150.2,-218.9,-150.2
0.52930,-223.7,-149.1,-223.7,-149.1
0.52940,-228.4,-148.0,-228.4,-148.0
0.52950,-233.0,-146.9,-233.0,-146.9
0.52960,-237.6,-145.7,-237.6,-145.7
0.52970,-242.2,-144.5,-242.2,-144.5
0.52980,-246.8,-143.3,-246.8,-143.3
0.52990,-251.3,-142.1,-251.3,-142.1
0.53000,-255.7,-140.8,-255.7,-140.8
0.53010,-260.2,-139.5,-260.2,-139.5
0.53020,-264.5,-138.2,-264.5,-138.2
0.53030,-268.9,-136.9,-268.9,-136.9
0.53040,-273.2,-135.5,-273.2,-135.5
0.53050,-277.5,-134.2,-277.5,-134.2
0.53060,-281.7,-132.8,-281.7,-132.8
0.53070,-285.8,-131.3,-285.8,-131.3
0.53080,-290.0,-129.9,-290.0,-129.9
0.53090,-294.1,-128.5,-294.1,-128.5
0.53100,-298.1,-127.0,-298.1,-127.0
0.53110,-302.1,-125.5,-302.1,-125.5
0.53120,-306.0,-124.0,-306.0,-124.0
0.53130,-309.9,-122.4,-309.9,-122.4
0.53140,-313.8,-120.9,-313.8,-120.9
0.53150,-317.6,-119.3,-317.6,-119.3
0.53160,-321.4,-117.7,-321.4,-117.7
0.53170,-325.1,-116.1,-325.1,-116.1
0.53180,-328.7,-114.5,-328.7,-114.5
0.53190,-332.3,-112.8,-332.3,-112.8
0.53200,-335.9,-111.1,-335.9,-111.1
0.53210,-339.4,-109.5,-339.4,-109.5
0.53220,-342.8,-107.7,-342.8,-107.7
0.53230,-346.2,-106.0,-346.2,-106.0
0.53240,-349.5,-104.3,-349.5,-104.3
0.53250,-352.8,-102.5,-352.8,-102.5
0.53260,-356.0,-100.8,-356.0,-100.8
0.53270,-359.2,-99.0,-359.2,-99.0
0.53280,-362.3,-97.2,-362.3,-97.2
0.53290,-365.4,-95.3,-365.4,-95.3
0.53300,-368.4,-93.5,-368.4,-93.5
0.53310,-371.3,-91.7,-371.3,-91.7
0.53320,-374.2,-89.8,-374.2,-89.8
0.53330,-377.0,-87.9,-377.0,-87.9
0.53340,-379.8,-86.0,-379.8,-86.0
0.53350,-382.5,-84.1,-382.5,-84.1
0.53360,-385.2,-82.2,-385.2,-82.2
0.53370,-387.7,-80.3,-387.7,-80.3
0.53380,-390.3,-78.3,-390.3,-78.3
0.53390,-392.7,-76.3,-392.7,-76.3
0.53400,-395.1,-74.4,-395.1,-74.4
0.53410,-397.5,-72.4,-397.5,-72.4
0.53420,-399.8,-70.4,-399.8,-70.4
0.53430,-402.0,-68.4,-402.0,-68.4
0.53440,-404.1,-66.4,-404.1,-66.4
0.53450,-406.2,-64.3,-406.2,-64.3
0.53460,-408.3,-62.3,-408.3,-62.3
0.53470,-410.2,-60.2,-410.2,-60.2
0.53480,-412.1,-58.2,-412.1,-58.2
0.53490,-414.0,-56.1,-414.0,-56.1
0.53500,-415.7,-54.0,-415.7,-54.0
0.53510,-417.4,-51.9,-417.4,-51.9
0.53520,-419.1,-49.8,-419.1,-49.8
0.53530,-420.6,-47.7,-420.6,-47.7
0.53540,-422.1,-45.6,-422.1,-45.6
0.53550,-423.6,-43.5,-423.6,-43.5
0.53560,-425.0,-41.4,-425.0,-41.4
0.53570,-426.3,-39.2,-426.3,-39.2
0.53580,-427.5,-37.1,-427.5,-37.1
0.53590,-428.7,-34.9,-428.7,-34.9
0.53600,-429.8,-32.8,-429.8,-32.8
0.53610,-430.8,-30.6,-430.8,-30.6
0.53620,-431.8,-28.5,-431.8,-28.5
0.53630,-432.7,-26.3,-432.7,-26.3
0.53640,-433.5,-24.1,-433.5,-24.1
0.53650,-434.3,-21.9,-434.3,-21.9
0.53660,-435.0,-19.8,-435.0,-19.8
0.53670,-435.6,-17.6,-435.6,-17.6
0.53680,-436.2,-15.4,-436.2,-15.4
0.53690,-436.6,-13.2,-436.6,-13.2
0.53700,-437.1,-11.0,-437.1,-11.0
0.53710,-437.4,-8.8,-437.4,-8.8
0.53720,-437.7,-6.6,-437.7,-6.6
0.53730,-437.9,-4.4,-437.9,-4.4
0.53740,-438.1,-2.2,-438.1,-2.2
0.53750,-438.1,-0.0,-438.1,-0.0
0.53760,-438.1,2.2,-438.1,2.2
0.53770,-438.1,4.4,-438.1,4.4
0.53780,-437.9,6.6,-437.9,6.6
0.53790,-437.7,8.8,-437.7,8.8
0.53800,-437.5,11.0,-437.5,11.0
0.53810,-437.1,13.2,-437.1,13.2
0.53820,-436.7,15.4,-436.7,15.4
0.53830,-436.2,17.6,-436.2,17.6
0.53840,-435.7,19.8,-435.7,19.8
0.53850,-435.1,22.0,-435.1,22.0
0.53860,-434.4,24.2,-434.4,24.2
0.53870,-433.6,26.4,-433.6,26.4
0.53880,-432.8,28.5,-432.8,28.5
0.53890,-431.9,30.7,-431.9,30.7
0.53900,-431.0,32.9,-431.0,32.9
0.53910,-429.9,35.1,-429.9,35.1
0.53920,-428.9,37.2,-428.9,37.2
0.53930,-427.7,39.4,-427.7,39.4
0.53940,-426.5,41.5,-426.5,41.5
0.53950,-425.2,43.7,-425.2,43.7
0.53960,-423.8,45.8,-423.8,45.8
0.53970,-422.4,47.9,-422.4,47.9
0.53980,-420.9,50.1,-420.9,50.1
0.53990,-419.3,52.2,-419.3,52.2
0.54000,-417.7,54.3,-417.7,54.3
0.54010,-416.0,56.4,-416.0,56.4
0.54020,-414.2,58.5,-414.2,58.5
0.54030,-412.4,60.6,-412.4,60.6
0.54040,-410.5,62.6,-410.5,62.6
0.54050,-408.5,64.7,-408.5,64.7
0.54060,-406.5,66.7,-406.5,66.7
0.54070,-404.4,68.8,-404.4,68.8
0.54080,-402.2,70.8,-402.2,70.8
0.54090,-400.0,72.9,-400.0,72.9
0.54100,-397.7,74.9,-397.7,74.9
0.54110,-395.4,76.9,-395.4,76.9
0.54120,-393.0,78.9,-393.0,78.9
0.54130,-390.5,80.8,-390.5,80.8
0.54140,-388.0,82.8,-388.0,82.8
0.54150,-385.4,84.7,-385.4,84.7
0.54160,-382.7,86.7,-382.7,86.7
0.54170,-380.0,88.6,-380.0,88.6
0.54180,-377.2,90.5,-377.2,90.5
0.54190,-374.4,92.4,-374.4,92.4
0.54200,-371.5,94.3,-371.5,94.3
0.54210,-368.5,96.2,-368.5,96.2
0.54220,-365.5,98.0,-365.5,98.0
0.54230,-362.4,99.9,-362.4,99.9
0.54240,-359.3,101.7,-359.3,101.7
0.54250,-356.1,103.5,-356.1,103.5
0.54260,-352.9,105.3,-352.9,105.3
0.54270,-349.6,107.1,-349.6,107.1
0.54280,-346.2,108.8,-346.2,108.8
0.54290,-342.8,110.6,-342.8,110.6
0.54300,-339.3,112.3,-339.3,112.3
0.54310,-335.8,114.0,-335.8,114.0
0.54320,-332.2,115.7,-332.2,115.7
0.54330,-328.6,117.3,-328.6,117.3
0.54340,-324.9,119.0,-324.9,119.0
0.54350,-321.2,120.6,-321.2,120.6
0.54360,-317.4,122.3,-317.4,122.3
0.54370,-313.5,123.9,-313.5,123.9
0.54380,-309.7,125.4,-309.7,125.4
0.54390,-305.7,127.0,-305.7,127.0
0.54400,-301.7,128.5,-301.7,128.5
0.54410,-297.7,130.0,-297.7,130.0
0.54420,-293.6,131.5,-293.6,131.5
0.54430,-289.5,133.0,-289.5,133.0
0.54440,-285.3,134.5,-285.3,134.5
0.54450,-281.1,135.9,-281.1,135.9
0.54460,-276.8,137.3,-276.8,137.3
0.54470,-272.5,138.7,-272.5,138.7
0.54480,-268.2,140.1,-268.2,140.1
0.54490,-263.8,141.4,-263.8,141.4
0.54500,-259.3,142.8,-259.3,142.8
0.54510,-254.8,144.1,-254.8,144.1
0.54520,-250.3,145.4,-250.3,145.4
0.54530,-245.8,146.6,-245.8,146.6
0.54540,-241.1,147.9,-241.1,147.9
0.54550,-236.5,149.1,-236.5,149.1
0.54560,-231.8,150.3,-231.8,150.3
0.54570,-227.1,151.4,-227.1,151.4
0.54580,-222.4,152.6,-222.4,152.6
0.54590,-217.6,153.7,-217.6,153.7
0.54600,-212.7,154.8,-212.7,154.8
0.54610,-207.9,155.9,-207.9,155.9
0.54620,-203.0,156.9,-203.0,156.9
0.54630,-198.1,157.9,-198.1,157.9
0.54640,-193.1,158.9,-193.1,158.9
0.54650,-188.1,159.9,-188.1,159.9
0.54660,-183.1,160.8,-183.1,160.8
0.54670,-178.0,161.8,-178.0,161.8
0.54680,-173.0,162.7,-173.0,162.7
0.54690,-167.8,163.5,-167.8,163.5
0.54700,-162.7,164.4,-162.7,164.4
0.54710,-157.5,165.2,-157.5,165.2
0.54720,-152.4,166.0,-152.4,166.0
0.54730,-147.1,166.8,-147.1,166.8
0.54740,-141.9,167.5,-141.9,167.5
0.54750,-136.6,168.2,-136.6,168.2
0.54760,-131.4,168.9,-131.4,168.9
0.54770,-126.1,169.6,-126.1,169.6
0.54780,-120.7,170.2,-120.7,170.2
0.54790,-115.4,170.8,-115.4,170.8
0.54800,-110.0,171.4,-110.0,171.4
0.54810,-104.6,172.0,-104.6,172.0
0.54820,-99.2,172.5,-99.2,172.5
0.54830,-93.8,173.0,-93.8,173.0
0.54840,-88.4,173.5,-88.4,173.5
0.54850,-82.9,173.9,-82.9,173.9
0.54860,-77.5,174.3,-77.5,174.3
0.54870,-72.0,174.7,-72.0,174.7
0.54880,-66.5,175.1,-66.5,175.1
0.54890,-61.0,175.4,-61.0,175.4
0.54900,-55.5,175.7,-55.5,175.7
0.54910,-50.0,176.0,-50.0,176.0
0.54920,-44.4,176.3,-44.4,176.3
0.54930,-38.9,176.5,-38.9,176.5
0.54940,-33.4,176.7,-33.4,176.7
0.54950,-27.8,176.9,-27.8,176.9
0.54960,-22.3,177.0,-22.3,177.0
0.54970,-16.7,177.1,-16.7,177.1
0.54980,-11.1,177.2,-11.1,177.2
0.54990,-5.6,177.3,-5.6,177.3
0.55000,-0.0,177.3,-0.0,177.3
0.55010,5.6,177.3,5.6,177.3
0.55020,11.1,177.3,11.1,177.3
0.55030,16.7,177.2,16.7,177.2
0.55040,22.3,177.1,22.3,177.1
0.55050,27.8,177.0,27.8,177.0
0.55060,33.4,176.9,33.4,176.9
0.55070,39.0,176.7,39.0,176.7
0.55080,44.5,176.5,44.5,176.5
0.55090,50.1,176.3,50.1,176.3
0.55100,55.6,176.0,55.6,176.0
0.55110,61.1,175.8,61.1,175.8
0.55120,66.7,175.5,66.7,175.5
0.55130,72.2,175.1,72.2,175.1
0.55140,77.7,174.8,77.7,174.8
0.55150,83.2,174.4,83.2,174.4
0.55160,88.6,174.0,88.6,174.0
0.55170,94.1,173.5,94.1,173.5
0.55180,99.6,173.0,99.6,173.0
0.55190,105.0,172.5,105.0,172.5
0.55200,110.4,172.0,110.4,172.0
0.55210,115.8,171.5,115.8,171.5
0.55220,121.2,170.9,121.2,170.9
0.55230,126.6,170.3,126.6,170.3
0.55240,131.9,169.6,131.9,169.6
0.55250,137.3,169.0,137.3,169.0
0.55260,142.6,168.3,142.6,168.3
0.55270,147.9,167.6,147.9,167.6
0.55280,153.1,166.8,153.1,166.8
0.55290,158.4,166.1,158.4,166.1
0.55300,163.6,165.3,163.6,165.3
0.55310,168.8,164.5,168.8,164.5
0.55320,174.0,163.6,174.0,163.6
0.55330,179.1,162.7,179.1,162.7
0.55340,184.2,161.8,184.2,161.8
0.55350,189.3,160.9,189.3,160.9
0.55360,194.4,160.0,194.4,160.0
0.55370,199.4,159.0,199.4,159.0
0.55380,204.4,158.0,204.4,158.0
0.55390,209.4,157.0,209.4,157.0
0.55400,214.3,155.9,214.3,155.9
0.55410,219.2,154.8,219.2,154.8
0.55420,224.1,153.7,224.1,153.7
0.55430,228.9,152.6,228.9,152.6
0.55440,233.7,151.5,233.7,151.5
0.55450,238.4,150.3,238.4,150.3
0.55460,243.2,149.1,243.2,149.1
0.55470,247.9,147.9,247.9,147.9
0.55480,252.5,146.6,252.5,146.6
0.55490,257.1,145.4,257.1,145.4
0.55500,261.7,144.1,261.7,144.1
0.55510,266.2,142.8,266.2,142.8
0.55520,270.7,141.4,270.7,141.4
0.55530,275.2,140.1,275.2,140.1
0.55540,279.6,138.7,279.6,138.7
0.55550,283.9,137.3,283.9,137.3
0.55560,288.2,135.9,288.2,135.9
0.55570,292.5,134.4,292.5,134.4
0.55580,296.7,132.9,296.7,132.9
0.55590,300.9,131.4,300.9,131.4
0.55600,305.0,129.9,305.0,129.9
0.55610,309.1,128.4,309.1,128.4
0.55620,313.2,126.9,313.2,126.9
0.55630,317.2,125.3,317.2,125.3
0.55640,321.1,123.7,321.1,123.7
0.55650,325.0,122.1,325.0,122.1
0.55660,328.8,120.4,328.8,120.4
0.55670,332.6,118.8,332.6,118.8
0.55680,336.3,117.1,336.3,117.1
0.55690,340.0,115.4,340.0,115.4
0.55700,343.7,113.7,343.7,113.7
0.55710,347.2,112.0,347.2,112.0
0.55720,350.8,110.2,350.8,110.2
0.55730,354.2,108.5,354.2,108.5
0.55740,357.6,106.7,357.6,106.7
0.55750,361.0,104.9,361.0,104.9
0.55760,364.3,103.1,364.3,103.1
0.55770,367.5,101.3,367.5,101.3
0.55780,370.7,99.4,370.7,99.4
0.55790,373.9,97.6,373.9,97.6
0.55800,376.9,95.7,376.9,95.7
0.55810,379.9,93.8,379.9,93.8
0.55820,382.9,91.9,382.9,91.9
0.55830,385.8,90.0,385.8,90.0
0.55840,388.6,88.0,388.6,88.0
0.55850,391.4,86.1,391.4,86.1
0.55860,394.1,84.1,394.1,84.1
0.55870,396.7,82.1,396.7,82.1
0.55880,399.3,80.1,399.3,80.1
0.55890,401.8,78.1,401.8,78.1
0.55900,404.3,76.1,404.3,76.1
0.55910,406.7,74.1,406.7,74.1
0.55920,409.0,72.0,409.0,72.0
0.55930,411.3,70.0,411.3,70.0
0.55940,413.5,67.9,413.5,67.9
0.55950,415.6,65.8,415.6,65.8
0.55960,417.7,63.7,417.7,63.7
0.55970,419.7,61.6,419.7,61.6
0.55980,421.6,59.5,421.6,59.5
0.55990,423.5,57.4,423.5,57.4
0.56000,425.3,55.3,425.3,55.3
0.56010,427.1,53.1,427.1,53.1
0.56020,428.7,51.0,428.7,51.0
0.56030,430.3,48.8,430.3,48.8
0.56040,431.9,46.7,431.9,46.7
0.56050,433.4,44.5,433.4,44.5
0.56060,434.8,42.3,434.8,42.3
0.56070,436.1,40.1,436.1,40.1
0.56080,437.4,38.0,437.4,38.0
0.56090,438.6,35.8,438.6,35.8
0.56100,439.7,33.5,439.7,33.5
0.56110,440.7,31.3,440.7,31.3
0.56120,441.7,29.1,441.7,29.1
0.56130,442.7,26.9,442.7,26.9
0.56140,443.5,24.7,443.5,24.7
0.56150,444.3,22.5,444.3,22.5
0.56160,445.0,20.2,445.0,20.2
0.56170,445.6,18.0,445.6,18.0
0.56180,446.2,15.7,446.2,15.7
0.56190,446.7,13.5,446.7,13.5
0.56200,447.1,11.3,447.1,11.3
0.56210,447.5,9.0,447.5,9.0
0.56220,447.8,6.8,447.8,6.8
0.56230,448.0,4.5,448.0,4.5
0.56240,448.1,2.3,448.1,2.3
0.56250,448.2,0.0,448.2,0.0
0.56260,448.2,-2.3,448.2,-2.3
0.56270,448.1,-4.5,448.1,-4.5
0.56280,448.0,-6.8,448.0,-6.8
0.56290,447.8,-9.0,447.8,-9.0
0.56300,447.5,-11.3,447.5,-11.3
0.56310,447.2,-13.5,447.2,-13.5
0.56320,446.8,-15.8,446.8,-15.8
0.56330,446.3,-18.0,446.3,-18.0
0.56340,445.7,-20.2,445.7,-20.2
0.56350,445.1,-22.5,445.1,-22.5
0.56360,444.4,-24.7,444.4,-24.7
0.56370,443.6,-27.0,443.6,-27.0
0.56380,442.8,-29.2,442.8,-29.2
0.56390,441.8,-31.4,441.8,-31.4
0.56400,440.9,-33.6,440.9,-33.6
0.56410,439.8,-35.9,439.8,-35.9
0.56420,438.7,-38.1,438.7,-38.1
0.56430,437.5,-40.3,437.5,-40.3
0.56440,436.2,-42.5,436.2,-42.5
0.56450,434.9,-44.7,434.9,-44.7
0.56460,433.5,-46.9,433.5,-46.9
0.56470,432.0,-49.0,432.0,-49.0
0.56480,430.5,-51.2,430.5,-51.2
0.56490,428.9,-53.4,428.9,-53.4
0.56500,427.2,-55.5,427.2,-55.5
0.56510,425.5,-57.7,425.5,-57.7
0.56520,423.7,-59.8,423.7,-59.8
0.56530,421.8,-61.9,421.8,-61.9
0.56540,419.9,-64.1,419.9,-64.1
0.56550,417.8,-66.2,417.8,-66.2
0.56560,415.8,-68.3,415.8,-68.3
0.56570,413.6,-70.4,413.6,-70.4
0.56580,411.4,-72.4,411.4,-72.4
0.56590,409.2,-74.5,409.2,-74.5
0.56600,406.8,-76.6,406.8,-76.6
0.56610,404.4,-78.6,404.4,-78.6
0.56620,401.9,-80.7,401.9,-80.7
0.56630,399.4,-82.7,399.4,-82.7
0.56640,396.8,-84.7,396.8,-84.7
0.56650,394.2,-86.7,394.2,-86.7
0.56660,391.4,-88.7,391.4,-88.7
0.56670,388.7,-90.6,388.7,-90.6
0.56680,385.8,-92.6,385.8,-92.6
0.56690,382.9,-94.5,382.9,-94.5
0.56700,379.9,-96.4,379.9,-96.4
0.56710,376.9,-98.4,376.9,-98.4
0.56720,373.8,-100.3,373.8,-100.3
0.56730,370.7,-102.1,370.7,-102.1
0.56740,367.5,-104.0,367.5,-104.0
0.56750,364.2,-105.8,364.2,-105.8
0.56760,360.9,-107.7,360.9,-107.7
0.56770,357.5,-109.5,357.5,-109.5
0.56780,354.1,-111.3,354.1,-111.3
0.56790,350.6,-113.1,350.6,-113.1
0.56800,347.0,-114.8,347.0,-114.8
0.56810,343.4,-116.6,343.4,-116.6
0.56820,339.8,-118.3,339.8,-118.3
0.56830,336.1,-120.0,336.1,-120.0
0.56840,332.3,-121.7,332.3,-121.7
0.56850,328.5,-123.4,328.5,-123.4
0.56860,324.6,-125.0,324.6,-125.0
0.56870,320.7,-126.7,320.7,-126.7
0.56880,316.7,-128.3,316.7,-128.3
0.56890,312.7,-129.9,312.7,-129.9
0.56900,308.6,-131.4,308.6,-131.4
0.56910,304.5,-133.0,304.5,-133.0
0.56920,300.3,-134.5,300.3,-134.5
0.56930,296.1,-136.0,296.1,-136.0
0.56940,291.8,-137.5,291.8,-137.5
0.56950,287.5,-139.0,287.5,-139.0
0.56960,283.1,-140.4,283.1,-140.4
0.56970,278.7,-141.9,278.7,-141.9
0.56980,274.2,-143.3,274.2,-143.3
0.56990,269.7,-144.7,269.7,-144.7
0.57000,265.2,-146.0,265.2,-146.0
0.57010,260.6,-147.3,260.6,-147.3
0.57020,256.0,-148.7,256.0,-148.7
0.57030,251.3,-149.9,251.3,-149.9
0.57040,246.6,-151.2,246.6,-151.2
0.57050,241.9,-152.4,241.9,-152.4
0.57060,237.1,-153.7,237.1,-153.7
0.57070,232.3,-154.9,232.3,-154.9
0.57080,227.4,-156.0,227.4,-156.0
0.57090,222.5,-157.2,222.5,-157.2
0.57100,217.6,-158.3,217.6,-158.3
0.57110,212.6,-159.4,212.6,-159.4
0.57120,207.6,-160.5,207.6,-160.5
0.57130,202.5,-161.5,202.5,-161.5
0.57140,197.5,-162.5,197.5,-162.5
0.57150,192.4,-163.5,192.4,-163.5
0.57160,187.2,-164.5,187.2,-164.5
0.57170,182.1,-165.4,182.1,-165.4
0.57180,176.9,-166.3,176.9,-166.3
0.57190,171.6,-167.2,171.6,-167.2
0.57200,166.4,-168.1,166.4,-168.1
0.57210,161.1,-168.9,161.1,-168.9
0.57220,155.8,-169.7,155.8,-169.7
0.57230,150.5,-170.5,150.5,-170.5
0.57240,145.1,-171.3,145.1,-171.3
0.57250,139.7,-172.0,139.7,-172.0
0.57260,134.3,-172.7,134.3,-172.7
0.57270,128.9,-173.4,128.9,-173.4
0.57280,123.5,-174.0,123.5,-174.0
0.57290,118.0,-174.7,118.0,-174.7
0.57300,112.5,-175.3,112.5,-175.3
0.57310,107.0,-175.8,107.0,-175.8
0.57320,101.5,-176.4,101.5,-176.4
0.57330,95.9,-176.9,95.9,-176.9
0.57340,90.4,-177.4,90.4,-177.4
0.57350,84.8,-177.8,84.8,-177.8
0.57360,79.2,-178.3,79.2,-178.3
0.57370,73.6,-178.6,73.6,-178.6
0.57380,68.0,-179.0,68.0,-179.0
0.57390,62.4,-179.4,62.4,-179.4
0.57400,56.7,-179.7,56.7,-179.7
0.57410,51.1,-180.0,51.1,-180.0
0.57420,45.4,-180.2,45.4,-180.2
0.57430,39.8,-180.5,39.8,-180.5
0.57440,34.1,-180.7,34.1,-180.7
0.57450,28.4,-180.8,28.4,-180.8
0.57460,22.8,-181.0,22.8,-181.0
0.57470,17.1,-181.1,17.1,-181.1
0.57480,11.4,-181.2,11.4,-181.2
0.57490,5.7,-181.2,5.7,-181.2
0.57500,0.0,-181.3,0.0,-181.3
0.57510,-5.7,-181.3,-5.7,-181.3
0.57520,-11.4,-181.2,-11.4,-181.2
0.57530,-17.1,-181.2,-17.1,-181.2
0.57540,-22.8,-181.1,-22.8,-181.1
0.57550,-28.5,-181.0,-28.5,-181.0
0.57560,-34.2,-180.8,-34.2,-180.8
0.57570,-39.8,-180.7,-39.8,-180.7
0.57580,-45.5,-180.5,-45.5,-180.5
0.57590,-51.2,-180.2,-51.2,-180.2
0.57600,-56.8,-180.0,-56.8,-180.0
0.57610,-62.5,-179.7,-62.5,-179.7
0.57620,-68.1,-179.4,-68.1,-179.4
0.57630,-73.8,-179.1,-73.8,-179.1
0.57640,-79.4,-178.7,-79.4,-178.7
0.57650,-85.0,-178.3,-85.0,-178.3
0.57660,-90.6,-177.9,-90.6,-177.9
0.57670,-96.2,-177.4,-96.2,-177.4
0.57680,-101.8,-176.9,-101.8,-176.9
0.57690,-107.3,-176.4,-107.3,-176.4
0.57700,-112.9,-175.9,-112.9,-175.9
0.57710,-118.4,-175.3,-118.4,-175.3
0.57720,-123.9,-174.7,-123.9,-174.7
0.57730,-129.4,-174.1,-129.4,-174.1
0.57740,-134.9,-173.4,-134.9,-173.4
0.57750,-140.3,-172.8,-140.3,-172.8
0.57760,-145.8,-172.1,-145.8,-172.1
0.57770,-151.2,-171.3,-151.2,-171.3
0.57780,-156.6,-170.6,-156.6,-170.6
0.57790,-161.9,-169.8,-161.9,-169.8
0.57800,-167.3,-169.0,-167.3,-169.0
0.57810,-172.6,-168.1,-172.6,-168.1
0.57820,-177.8,-167.3,-177.8,-167.3
0.57830,-183.1,-166.4,-183.1,-166.4
0.57840,-188.3,-165.5,-188.3,-165.5
0.57850,-193.5,-164.5,-193.5,-164.5
0.57860,-198.7,-163.5,-198.7,-163.5
0.57870,-203.8,-162.5,-203.8,-162.5
0.57880,-209.0,-161.5,-209.0,-161.5
0.57890,-214.0,-160.5,-214.0,-160.5
0.57900,-219.1,-159.4,-219.1,-159.4
0.57910,-224.1,-158.3,-224.1,-158.3
0.57920,-229.1,-157.2,-229.1,-157.2
0.57930,-234.0,-156.0,-234.0,-156.0
0.57940,-238.9,-154.8,-238.9,-154.8
0.57950,-243.8,-153.6,-243.8,-153.6
