t,y1e,y2e,y1o,y2o
0.63075,-404.0,-97.4,-446.1,-80.5
0.63100,-415.1,-93.4,-436.2,-84.9
0.63125,-425.9,-89.2,-425.9,-89.2
0.63150,-436.4,-84.9,-415.3,-93.4
0.63175,-446.6,-80.5,-404.4,-97.4
0.63200,-456.4,-76.0,-393.1,-101.3
0.63225,-465.8,-71.3,-381.6,-105.0
0.63250,-474.9,-66.6,-369.7,-108.6
0.63275,-483.6,-61.7,-357.6,-112.1
0.63300,-491.9,-56.7,-345.2,-115.4
0.63325,-499.8,-51.6,-332.5,-118.5
0.63350,-507.3,-46.4,-319.6,-121.5
0.63375,-514.4,-41.1,-306.5,-124.3
0.63400,-521.1,-35.8,-293.2,-126.9
0.63425,-527.4,-30.3,-279.6,-129.4
0.63450,-533.2,-24.8,-265.9,-131.7
0.63475,-538.7,-19.2,-252.0,-133.9
0.63500,-543.6,-13.5,-237.9,-135.8
0.63525,-548.2,-7.8,-223.6,-137.6
0.63550,-552.2,-2.0,-209.3,-139.2
0.63575,-555.8,3.8,-194.8,-140.6
0.63600,-559.0,9.7,-180.2,-141.8
0.63625,-561.7,15.6,-165.5,-142.9
0.63650,-564.0,21.6,-150.7,-143.7
0.63675,-565.7,27.5,-135.8,-144.4
0.63700,-567.0,33.5,-120.9,-144.9
0.63725,-567.9,39.5,-106.0,-145.2
0.63750,-568.2,45.5,-91.1,-145.3
0.63775,-568.1,51.5,-76.1,-145.3
0.63800,-567.5,57.6,-61.2,-145.0
0.63825,-566.5,63.6,-46.2,-144.5
0.63850,-565.0,69.5,-31.4,-143.9
0.63875,-563.0,75.5,-16.5,-143.1
0.63900,-560.5,81.4,-1.8,-142.1
0.63925,-557.6,87.4,12.9,-140.9
0.63950,-554.2,93.2,27.5,-139.5
0.63975,-550.4,99.0,42.0,-137.9
0.64000,-546.1,104.8,56.3,-136.2
0.64025,-541.4,110.5,70.5,-134.2
0.64050,-536.2,116.2,84.6,-132.1
0.64075,-530.6,121.8,98.4,-129.8
0.64100,-524.5,127.3,112.1,-127.4
0.64125,-518.0,132.7,125.7,-124.8
0.64150,-511.1,138.1,138.9,-122.0
0.64175,-503.8,143.3,152.0,-119.0
0.64200,-496.0,148.5,164.9,-115.9
0.64225,-487.9,153.6,177.4,-112.6
0.64250,-479.3,158.5,189.8,-109.1
0.64275,-470.4,163.4,201.8,-105.5
0.64300,-461.1,168.1,213.6,-101.8
0.64325,-451.4,172.7,225.1,-97.9
0.64350,-441.4,177.2,236.2,-93.8
0.64375,-431.0,181.6,247.1,-89.6
0.64400,-420.3,185.8,257.6,-85.3
0.64425,-409.3,189.9,267.8,-80.9
0.64450,-397.9,193.9,277.6,-76.3
0.64475,-386.2,197.7,287.1,-71.6
0.64500,-374.3,201.4,296.1,-66.8
0.64525,-362.0,204.9,304.9,-61.8
0.64550,-349.5,208.3,313.2,-56.8
0.64575,-336.7,211.5,321.1,-51.7
0.64600,-323.7,214.5,328.6,-46.4
0.64625,-310.4,217.4,335.7,-41.1
0.64650,-296.9,220.1,342.4,-35.7
0.64675,-283.3,222.6,348.7,-30.2
0.64700,-269.4,225.0,354.5,-24.6
0.64725,-255.3,227.2,359.9,-18.9
0.64750,-241.1,229.2,364.8,-13.2
0.64775,-226.7,231.0,369.3,-7.4
0.64800,-212.2,232.7,373.4,-1.6
0.64825,-197.6,234.1,377.0,4.3
0.64850,-182.8,235.4,380.1,10.3
0.64875,-168.0,236.5,382.7,16.2
0.64900,-153.1,237.4,384.9,22.2
0.64925,-138.1,238.1,386.6,28.2
0.64950,-123.0,238.7,387.9,34.3
0.64975,-108.0,239.0,388.7,40.4
0.65000,-92.9,239.2,389.0,46.4
0.65025,-77.8,239.1,388.8,52.5
0.65050,-62.7,238.9,388.1,58.6
0.65075,-47.6,238.5,387.0,64.6
0.65100,-32.6,237.9,385.4,70.7
0.65125,-17.6,237.1,383.3,76.7
0.65150,-2.7,236.1,380.8,82.7
0.65175,12.1,234.9,377.7,88.7
0.65200,26.9,233.5,374.2,94.6
0.65225,41.5,232.0,370.3,100.5
0.65250,56.0,230.3,365.9,106.3
0.65275,70.3,228.3,361.0,112.0
0.65300,84.5,226.2,355.7,117.8
0.65325,98.5,224.0,350.0,123.4
0.65350,112.3,221.5,343.8,129.0
0.65375,126.0,218.9,337.1,134.4
0.65400,139.4,216.1,330.1,139.8
0.65425,152.6,213.2,322.6,145.2
0.65450,165.6,210.0,314.7,150.4
0.65475,178.3,206.7,306.4,155.5
0.65500,190.7,203.3,297.7,160.5
0.65525,202.9,199.7,288.6,165.4
0.65550,214.8,195.9,279.2,170.2
0.65575,226.4,192.0,269.3,174.9
0.65600,237.6,188.0,259.1,179.4
0.65625,248.6,183.8,248.6,183.8
0.65650,259.2,179.5,237.7,188.1
0.65675,269.5,175.0,226.5,192.2
0.65700,279.4,170.4,214.9,196.2
0.65725,288.9,165.7,203.1,200.1
0.65750,298.1,160.9,190.9,203.8
0.65775,306.9,156.0,178.5,207.3
0.65800,315.3,150.9,165.8,210.7
0.65825,323.3,145.7,152.8,214.0
0.65850,330.9,140.5,139.6,217.0
0.65875,338.1,135.1,126.1,219.9
0.65900,344.8,129.7,112.4,222.7
0.65925,351.1,124.2,98.5,225.2
0.65950,357.0,118.6,84.4,227.6
0.65975,362.5,112.9,70.2,229.8
0.66000,367.5,107.2,55.7,231.8
0.66025,372.0,101.4,41.2,233.7
0.66050,376.1,95.5,26.4,235.4
0.66075,379.7,89.6,11.6,236.8
0.66100,382.8,83.6,-3.4,238.1
0.66125,385.5,77.6,-18.4,239.2
0.66150,387.7,71.6,-33.6,240.1
0.66175,389.5,65.6,-48.8,240.9
0.66200,390.7,59.5,-64.0,241.4
0.66225,391.5,53.4,-79.3,241.7
0.66250,391.8,47.3,-94.6,241.9
0.66275,391.6,41.2,-110.0,241.8
0.66300,390.9,35.1,-125.3,241.6
0.66325,389.8,29.1,-140.6,241.2
0.66350,388.2,23.0,-155.8,240.6
0.66375,386.1,16.9,-171.0,239.8
0.66400,383.5,10.9,-186.1,238.8
0.66425,380.4,4.9,-201.1,237.6
0.66450,376.9,-1.0,-216.1,236.2
0.66475,372.9,-6.9,-230.9,234.6
0.66500,368.5,-12.7,-245.6,232.9
0.66525,363.6,-18.5,-260.1,231.0
0.66550,358.2,-24.3,-274.5,228.9
0.66575,352.4,-29.9,-288.8,226.6
0.66600,346.1,-35.5,-302.8,224.1
0.66625,339.5,-41.0,-316.6,221.4
0.66650,332.3,-46.4,-330.3,218.6
0.66675,324.8,-51.7,-343.7,215.6
0.66700,316.8,-57.0,-356.8,212.5
0.66725,308.4,-62.1,-369.7,209.2
0.66750,299.6,-67.1,-382.3,205.7
0.66775,290.5,-72.0,-394.7,202.0
0.66800,280.9,-76.8,-406.8,198.3
0.66825,271.0,-81.5,-418.5,194.3
0.66850,260.7,-86.0,-430.0,190.2
0.66875,250.0,-90.5,-441.1,186.0
0.66900,239.0,-94.7,-451.9,181.6
0.66925,227.7,-98.9,-462.3,177.1
0.66950,216.0,-102.9,-472.4,172.5
0.66975,204.1,-106.7,-482.1,167.7
0.67000,191.8,-110.4,-491.5,162.9
0.67025,179.3,-114.0,-500.4,157.9
0.67050,166.4,-117.4,-509.0,152.8
0.67075,153.3,-120.6,-517.1,147.6
0.67100,140.0,-123.7,-524.8,142.3
0.67125,126.4,-126.6,-532.2,136.9
0.67150,112.6,-129.3,-539.0,131.4
0.67175,98.6,-131.8,-545.5,125.8
0.67200,84.3,-134.2,-551.5,120.1
0.67225,69.9,-136.4,-557.1,114.4
0.67250,55.4,-138.4,-562.2,108.6
0.67275,40.6,-140.2,-566.8,102.8
0.67300,25.8,-141.9,-571.0,96.8
0.67325,10.8,-143.3,-574.7,90.9
0.67350,-4.3,-144.6,-578.0,84.9
0.67375,-19.5,-145.7,-580.7,78.8
0.67400,-34.8,-146.6,-583.0,72.7
0.67425,-50.1,-147.3,-584.9,66.6
0.67450,-65.5,-147.8,-586.2,60.5
0.67475,-81.0,-148.1,-587.0,54.4
0.67500,-96.4,-148.2,-587.4,48.2
0.67525,-111.9,-148.1,-587.3,42.1
0.67550,-127.3,-147.8,-586.7,35.9
0.67575,-142.8,-147.4,-585.6,29.8
0.67600,-158.2,-146.7,-584.1,23.7
0.67625,-173.5,-145.9,-582.0,17.6
0.67650,-188.7,-144.8,-579.5,11.5
0.67675,-203.9,-143.6,-576.5,5.4
0.67700,-219.0,-142.2,-573.0,-0.6
0.67725,-234.0,-140.5,-569.0,-6.5
0.67750,-248.8,-138.7,-564.6,-12.4
0.67775,-263.5,-136.8,-559.7,-18.3
0.67800,-278.0,-134.6,-554.4,-24.0
0.67825,-292.4,-132.2,-548.6,-29.7
0.67850,-306.5,-129.7,-542.3,-35.4
0.67875,-320.5,-127.0,-535.7,-40.9
0.67900,-334.2,-124.1,-528.5,-46.4
0.67925,-347.8,-121.1,-521.0,-51.8
0.67950,-361.0,-117.8,-513.0,-57.0
0.67975,-374.1,-114.5,-504.6,-62.2
0.68000,-386.8,-110.9,-495.8,-67.3
0.68025,-399.3,-107.2,-486.6,-72.3
0.68050,-411.5,-103.3,-477.1,-77.1
0.68075,-423.3,-99.3,-467.1,-81.8
0.68100,-434.9,-95.2,-456.8,-86.4
0.68125,-446.1,-90.9,-446.1,-90.9
0.68150,-457.0,-86.4,-435.1,-95.2
0.68175,-467.5,-81.8,-423.7,-99.4
0.68200,-477.7,-77.1,-412.0,-103.4
0.68225,-487.5,-72.3,-400.0,-107.3
0.68250,-496.9,-67.3,-387.7,-111.0
0.68275,-505.9,-62.3,-375.1,-114.6
0.68300,-514.6,-57.1,-362.2,-118.0
0.68325,-522.8,-51.8,-349.1,-121.3
0.68350,-530.6,-46.4,-335.7,-124.4
0.68375,-538.0,-40.9,-322.0,-127.3
0.68400,-544.9,-35.3,-308.2,-130.0
0.68425,-551.4,-29.7,-294.1,-132.6
0.68450,-557.5,-23.9,-279.8,-135.0
0.68475,-563.1,-18.1,-265.3,-137.2
0.68500,-568.3,-12.2,-250.7,-139.2
0.68525,-573.0,-6.3,-235.9,-141.1
0.68550,-577.2,-0.3,-221.0,-142.7
0.68575,-580.9,5.8,-205.9,-144.2
0.68600,-584.2,11.9,-190.7,-145.5
0.68625,-587.0,18.0,-175.5,-146.6
0.68650,-589.3,24.2,-160.1,-147.5
0.68675,-591.2,30.4,-144.7,-148.2
0.68700,-592.5,36.6,-129.2,-148.7
0.68725,-593.4,42.9,-113.7,-149.0
0.68750,-593.7,49.1,-98.2,-149.1
0.68775,-593.6,55.4,-82.7,-149.0
0.68800,-593.0,61.6,-67.2,-148.7
0.68825,-591.9,67.8,-51.7,-148.3
0.68850,-590.3,74.0,-36.2,-147.6
0.68875,-588.3,80.2,-20.8,-146.7
0.68900,-585.7,86.4,-5.5,-145.7
0.68925,-582.7,92.5,9.8,-144.4
0.68950,-579.1,98.6,24.9,-143.0
0.68975,-575.2,104.7,39.9,-141.4
0.69000,-570.7,110.6,54.8,-139.6
0.69025,-565.8,116.6,69.6,-137.6
0.69050,-560.4,122.4,84.2,-135.4
0.69075,-554.5,128.2,98.6,-133.0
0.69100,-548.2,134.0,112.8,-130.4
0.69125,-541.5,139.6,126.8,-127.7
0.69150,-534.3,145.2,140.6,-124.8
0.69175,-526.6,150.6,154.2,-121.7
0.69200,-518.6,156.0,167.5,-118.5
0.69225,-510.1,161.2,180.6,-115.1
0.69250,-501.3,166.4,193.4,-111.5
0.69275,-492.0,171.4,205.9,-107.7
0.69300,-482.3,176.3,218.1,-103.8
0.69325,-472.3,181.1,230.0,-99.8
0.69350,-461.9,185.8,241.6,-95.6
0.69375,-451.1,190.3,252.9,-91.2
0.69400,-439.9,194.7,263.8,-86.7
0.69425,-428.5,199.0,274.3,-82.1
0.69450,-416.7,203.1,284.5,-77.4
0.69475,-404.6,207.1,294.3,-72.5
0.69500,-392.1,210.9,303.8,-67.5
0.69525,-379.4,214.5,312.8,-62.4
0.69550,-366.4,218.0,321.4,-57.1
0.69575,-353.1,221.3,329.7,-51.8
0.69600,-339.6,224.5,337.5,-46.4
0.69625,-325.9,227.5,344.8,-40.8
0.69650,-311.9,230.3,351.8,-35.2
0.69675,-297.6,232.9,358.3,-29.5
0.69700,-283.2,235.3,364.3,-23.7
0.69725,-268.6,237.6,369.9,-17.8
0.69750,-253.9,239.7,375.0,-11.9
0.69775,-238.9,241.6,379.7,-5.9
0.69800,-223.9,243.3,383.9,0.2
0.69825,-208.7,244.8,387.6,6.3
0.69850,-193.4,246.1,390.8,12.5
0.69875,-178.0,247.3,393.6,18.7
0.69900,-162.5,248.2,395.8,24.9
0.69925,-146.9,249.0,397.6,31.1
0.69950,-131.3,249.5,398.9,37.4
0.69975,-115.7,249.8,399.7,43.7
0.70000,-100.0,250.0,400.0,50.0
0.70025,-99.9,249.7399.5,49.9
0.70050,-99.8,249.4399.0,49.9
0.70075,-99.6,249.1398.5,49.8
0.70100,-99.5,248.7398.0,49.7
0.70125,-99.4,248.4397.5,49.7
0.70150,-99.3,248.1397.0,49.6
0.70175,-99.1,247.8396.5,49.6
0.70200,-99.0,247.5396.0,49.5
0.70225,-98.9,247.2395.5,49.4
0.70250,-98.8,246.9395.0,49.4
0.70275,-98.6,246.6394.5,49.3
0.70300,-98.5,246.2394.0,49.2
0.70325,-98.4,245.9393.5,49.2
0.70350,-98.3,245.6393.0,49.1
0.70375,-98.1,245.3392.5,49.1
0.70400,-98.0,245.0392.0,49.0
0.70425,-97.9,244.7391.5,48.9
0.70450,-97.8,244.4391.0,48.9
0.70475,-97.6,244.1390.5,48.8
0.70500,-97.5,243.7390.0,48.7
0.70525,-97.4,243.4389.5,48.7
0.70550,-97.3,243.1389.0,48.6
0.70575,-97.1,242.8388.5,48.6
0.70600,-97.0,242.5388.0,48.5
0.70625,-96.9,242.2387.5,48.4
0.70650,-96.8,241.9387.0,48.4
0.70675,-96.6,241.6386.5,48.3
0.70700,-96.5,241.2386.0,48.2
0.70725,-96.4,240.9385.5,48.2
0.70750,-96.3,240.6385.0,48.1
0.70775,-96.1,240.3384.5,48.1
0.70800,-96.0,240.0384.0,48.0
0.70825,-95.9,239.7383.5,47.9
0.70850,-95.8,239.4383.0,47.9
0.70875,-95.6,239.1382.5,47.8
0.70900,-95.5,238.7382.0,47.7
0.70925,-95.4,238.4381.5,47.7
0.70950,-95.3,238.1381.0,47.6
0.70975,-95.1,237.8380.5,47.6
0.71000,-95.0,237.5380.0,47.5
0.71025,-94.9,237.2379.5,47.4
0.71050,-94.8,236.9379.0,47.4
0.71075,-94.6,236.6378.5,47.3
0.71100,-94.5,236.2378.0,47.2
0.71125,-94.4,235.9377.5,47.2
0.71150,-94.3,235.6377.0,47.1
0.71175,-94.1,235.3376.5,47.1
0.71200,-94.0,235.0376.0,47.0
0.71225,-93.9,234.7375.5,46.9
0.71250,-93.8,234.4375.0,46.9
0.71275,-93.6,234.1374.5,46.8
0.71300,-93.5,233.7374.0,46.7
0.71325,-93.4,233.4373.5,46.7
0.71350,-93.3,233.1373.0,46.6
0.71375,-93.1,232.8372.5,46.6
0.71400,-93.0,232.5372.0,46.5
0.71425,-92.9,232.2371.5,46.4
0.71450,-92.8,231.9371.0,46.4
0.71475,-92.6,231.6370.5,46.3
0.71500,-92.5,231.2370.0,46.2
0.71525,-92.4,230.9369.5,46.2
0.71550,-92.3,230.6369.0,46.1
0.71575,-92.1,230.3368.5,46.1
0.71600,-92.0,230.0368.0,46.0
0.71625,-91.9,229.7367.5,45.9
0.71650,-91.8,229.4367.0,45.9
0.71675,-91.6,229.1366.5,45.8
0.71700,-91.5,228.7366.0,45.7
0.71725,-91.4,228.4365.5,45.7
0.71750,-91.3,228.1365.0,45.6
0.71775,-91.1,227.8364.5,45.6
0.71800,-91.0,227.5364.0,45.5
0.71825,-90.9,227.2363.5,45.4
0.71850,-90.8,226.9363.0,45.4
0.71875,-90.6,226.6362.5,45.3
0.71900,-90.5,226.2362.0,45.2
0.71925,-90.4,225.9361.5,45.2
0.71950,-90.3,225.6361.0,45.1
0.71975,-90.1,225.3360.5,45.1
0.72000,-90.0,225.0360.0,45.0
0.72025,-89.9,224.7359.5,44.9
0.72050,-89.8,224.4359.0,44.9
0.72075,-89.6,224.1358.5,44.8
0.72100,-89.5,223.7358.0,44.7
0.72125,-89.4,223.4357.5,44.7
0.72150,-89.3,223.1357.0,44.6
0.72175,-89.1,222.8356.5,44.6
0.72200,-89.0,222.5356.0,44.5
0.72225,-88.9,222.2355.5,44.4
0.72250,-88.8,221.9355.0,44.4
0.72275,-88.6,221.6354.5,44.3
0.72300,-88.5,221.2354.0,44.2
0.72325,-88.4,220.9353.5,44.2
0.72350,-88.3,220.6353.0,44.1
0.72375,-88.1,220.3352.5,44.1
0.72400,-88.0,220.0352.0,44.0
0.72425,-87.9,219.7351.5,43.9
0.72450,-87.8,219.4351.0,43.9
0.72475,-87.6,219.1350.5,43.8
0.72500,-87.5,218.7350.0,43.7
0.72525,-87.4,218.4349.5,43.7
0.72550,-87.3,218.1349.0,43.6
0.72575,-87.1,217.8348.5,43.6
0.72600,-87.0,217.5348.0,43.5
0.72625,-86.9,217.2347.5,43.4
0.72650,-86.8,216.9347.0,43.4
0.72675,-86.6,216.6346.5,43.3
0.72700,-86.5,216.2346.0,43.2
0.72725,-86.4,215.9345.5,43.2
0.72750,-86.3,215.6345.0,43.1
0.72775,-86.1,215.3344.5,43.1
0.72800,-86.0,215.0344.0,43.0
0.72825,-85.9,214.7343.5,42.9
0.72850,-85.8,214.4343.0,42.9
0.72875,-85.6,214.1342.5,42.8
0.72900,-85.5,213.7342.0,42.7
0.72925,-85.4,213.4341.5,42.7
0.72950,-85.3,213.1341.0,42.6
0.72975,-85.1,212.8340.5,42.6
0.73000,-85.0,212.5340.0,42.5
0.73025,-84.9,212.2339.5,42.4
0.73050,-84.8,211.9339.0,42.4
0.73075,-84.6,211.6338.5,42.3
0.73100,-84.5,211.2338.0,42.2
0.73125,-84.4,210.9337.5,42.2
0.73150,-84.3,210.6337.0,42.1
0.73175,-84.1,210.3336.5,42.1
0.73200,-84.0,210.0336.0,42.0
0.73225,-83.9,209.7335.5,41.9
0.73250,-83.8,209.4335.0,41.9
0.73275,-83.6,209.1334.5,41.8
0.73300,-83.5,208.7334.0,41.7
0.73325,-83.4,208.4333.5,41.7
0.73350,-83.3,208.1333.0,41.6
0.73375,-83.1,207.8332.5,41.6
0.73400,-83.0,207.5332.0,41.5
0.73425,-82.9,207.2331.5,41.4
0.73450,-82.8,206.9331.0,41.4
0.73475,-82.6,206.6330.5,41.3
0.73500,-82.5,206.2330.0,41.2
0.73525,-82.4,205.9329.5,41.2
0.73550,-82.3,205.6329.0,41.1
0.73575,-82.1,205.3328.5,41.1
0.73600,-82.0,205.0328.0,41.0
0.73625,-81.9,204.7327.5,40.9
0.73650,-81.8,204.4327.0,40.9
0.73675,-81.6,204.1326.5,40.8
0.73700,-81.5,203.7326.0,40.7
0.73725,-81.4,203.4325.5,40.7
0.73750,-81.3,203.1325.0,40.6
0.73775,-81.1,202.8324.5,40.6
0.73800,-81.0,202.5324.0,40.5
0.73825,-80.9,202.2323.5,40.4
0.73850,-80.8,201.9323.0,40.4
0.73875,-80.6,201.6322.5,40.3
0.73900,-80.5,201.2322.0,40.2
0.73925,-80.4,200.9321.5,40.2
0.73950,-80.3,200.6321.0,40.1
0.73975,-80.1,200.3320.5,40.1
0.74000,-80.0,200.0320.0,40.0
0.74025,-79.9,199.7319.5,39.9
0.74050,-79.8,199.4319.0,39.9
0.74075,-79.6,199.1318.5,39.8
0.74100,-79.5,198.7318.0,39.7
0.74125,-79.4,198.4317.5,39.7
0.74150,-79.3,198.1317.0,39.6
0.74175,-79.1,197.8316.5,39.6
0.74200,-79.0,197.5316.0,39.5
0.74225,-78.9,197.2315.5,39.4
0.74250,-78.8,196.9315.0,39.4
0.74275,-78.6,196.6314.5,39.3
0.74300,-78.5,196.2314.0,39.2
0.74325,-78.4,195.9313.5,39.2
0.74350,-78.3,195.6313.0,39.1
0.74375,-78.1,195.3312.5,39.1
0.74400,-78.0,195.0312.0,39.0
0.74425,-77.9,194.7311.5,38.9
0.74450,-77.8,194.4311.0,38.9
0.74475,-77.6,194.1310.5,38.8
0.74500,-77.5,193.7310.0,38.7
0.74525,-77.4,193.4309.5,38.7
0.74550,-77.3,193.1309.0,38.6
0.74575,-77.1,192.8308.5,38.6
0.74600,-77.0,192.5308.0,38.5
0.74625,-76.9,192.2307.5,38.4
0.74650,-76.8,191.9307.0,38.4
0.74675,-76.6,191.6306.5,38.3
0.74700,-76.5,191.2306.0,38.2
0.74725,-76.4,190.9305.5,38.2
0.74750,-76.3,190.6305.0,38.1
0.74775,-76.1,190.3304.5,38.1
0.74800,-76.0,190.0304.0,38.0
0.74825,-75.9,189.7303.5,37.9
0.74850,-75.8,189.4303.0,37.9
0.74875,-75.6,189.1302.5,37.8
0.74900,-75.5,188.7302.0,37.7
0.74925,-75.4,188.4301.5,37.7
0.74950,-75.3,188.1301.0,37.6
0.74975,-75.1,187.8300.5,37.6
0.75000,-75.0,187.5300.0,37.5
0.75025,-74.9,187.2299.5,37.4
0.75050,-74.8,186.9299.0,37.4
0.75075,-74.6,186.6298.5,37.3
0.75100,-74.5,186.2298.0,37.2
0.75125,-74.4,185.9297.5,37.2
0.75150,-74.3,185.6297.0,37.1
0.75175,-74.1,185.3296.5,37.1
0.75200,-74.0,185.0296.0,37.0
0.75225,-73.9,184.7295.5,36.9
0.75250,-73.8,184.4295.0,36.9
0.75275,-73.6,184.1294.5,36.8
0.75300,-73.5,183.7294.0,36.7
0.75325,-73.4,183.4293.5,36.7
0.75350,-73.3,183.1293.0,36.6
0.75375,-73.1,182.8292.5,36.6
0.75400,-73.0,182.5292.0,36.5
0.75425,-72.9,182.2291.5,36.4
0.75450,-72.8,181.9291.0,36.4
0.75475,-72.6,181.6290.5,36.3
0.75500,-72.5,181.2290.0,36.2
0.75525,-72.4,180.9289.5,36.2
0.75550,-72.3,180.6289.0,36.1
0.75575,-72.1,180.3288.5,36.1
0.75600,-72.0,180.0288.0,36.0
0.75625,-71.9,179.7287.5,35.9
0.75650,-71.8,179.4287.0,35.9
0.75675,-71.6,179.1286.5,35.8
0.75700,-71.5,178.7286.0,35.7
0.75725,-71.4,178.4285.5,35.7
0.75750,-71.3,178.1285.0,35.6
0.75775,-71.1,177.8284.5,35.6
0.75800,-71.0,177.5284.0,35.5
0.75825,-70.9,177.2283.5,35.4
0.75850,-70.8,176.9283.0,35.4
0.75875,-70.6,176.6282.5,35.3
0.75900,-70.5,176.2282.0,35.2
0.75925,-70.4,175.9281.5,35.2
0.75950,-70.3,175.6281.0,35.1
0.75975,-70.1,175.3280.5,35.1
0.76000,-70.0,175.0280.0,35.0
0.76025,-69.9,174.7279.5,34.9
0.76050,-69.8,174.4279.0,34.9
0.76075,-69.6,174.1278.5,34.8
0.76100,-69.5,173.7278.0,34.7
0.76125,-69.4,173.4277.5,34.7
0.76150,-69.3,173.1277.0,34.6
0.76175,-69.1,172.8276.5,34.6
0.76200,-69.0,172.5276.0,34.5
0.76225,-68.9,172.2275.5,34.4
0.76250,-68.8,171.9275.0,34.4
0.76275,-68.6,171.6274.5,34.3
0.76300,-68.5,171.2274.0,34.2
0.76325,-68.4,170.9273.5,34.2
0.76350,-68.3,170.6273.0,34.1
0.76375,-68.1,170.3272.5,34.1
0.76400,-68.0,170.0272.0,34.0
0.76425,-67.9,169.7271.5,33.9
0.76450,-67.8,169.4271.0,33.9
0.76475,-67.6,169.1270.5,33.8
0.76500,-67.5,168.7270.0,33.7
0.76525,-67.4,168.4269.5,33.7
0.76550,-67.3,168.1269.0,33.6
0.76575,-67.1,167.8268.5,33.6
0.76600,-67.0,167.5268.0,33.5
0.76625,-66.9,167.2267.5,33.4
0.76650,-66.8,166.9267.0,33.4
0.76675,-66.6,166.6266.5,33.3
0.76700,-66.5,166.2266.0,33.2
0.76725,-66.4,165.9265.5,33.2
0.76750,-66.3,165.6265.0,33.1
0.76775,-66.1,165.3264.5,33.1
0.76800,-66.0,165.0264.0,33.0
0.76825,-65.9,164.7263.5,32.9
0.76850,-65.8,164.4263.0,32.9
0.76875,-65.6,164.1262.5,32.8
0.76900,-65.5,163.7262.0,32.7
0.76925,-65.4,163.4261.5,32.7
0.76950,-65.3,163.1261.0,32.6
0.76975,-65.1,162.8260.5,32.6
0.77000,-65.0,162.5260.0,32.5
0.77025,-64.9,162.2259.5,32.4
0.77050,-64.8,161.9259.0,32.4
0.77075,-64.6,161.6258.5,32.3
0.77100,-64.5,161.2258.0,32.2
0.77125,-64.4,160.9257.5,32.2
0.77150,-64.3,160.6257.0,32.1
0.77175,-64.1,160.3256.5,32.1
0.77200,-64.0,160.0256.0,32.0
0.77225,-63.9,159.7255.5,31.9
0.77250,-63.8,159.4255.0,31.9
0.77275,-63.6,159.1254.5,31.8
0.77300,-63.5,158.7254.0,31.7
0.77325,-63.4,158.4253.5,31.7
0.77350,-63.3,158.1253.0,31.6
0.77375,-63.1,157.8252.5,31.6
0.77400,-63.0,157.5252.0,31.5
0.77425,-62.9,157.2251.5,31.4
0.77450,-62.8,156.9251.0,31.4
0.77475,-62.6,156.6250.5,31.3
0.77500,-62.5,156.2250.0,31.2
0.77525,-62.4,155.9249.5,31.2
0.77550,-62.3,155.6249.0,31.1
0.77575,-62.1,155.3248.5,31.1
0.77600,-62.0,155.0248.0,31.0
0.77625,-61.9,154.7247.5,30.9
0.77650,-61.8,154.4247.0,30.9
0.77675,-61.6,154.1246.5,30.8
0.77700,-61.5,153.7246.0,30.7
0.77725,-61.4,153.4245.5,30.7
0.77750,-61.3,153.1245.0,30.6
0.77775,-61.1,152.8244.5,30.6
0.77800,-61.0,152.5244.0,30.5
0.77825,-60.9,152.2243.5,30.4
0.77850,-60.8,151.9243.0,30.4
0.77875,-60.6,151.6242.5,30.3
0.77900,-60.5,151.2242.0,30.2
0.77925,-60.4,150.9241.5,30.2
0.77950,-60.3,150.6241.0,30.1
0.77975,-60.1,150.3240.5,30.1
0.78000,-60.0,150.0240.0,30.0
0.78025,-59.9,149.7239.5,29.9
0.78050,-59.8,149.4239.0,29.9
0.78075,-59.6,149.1238.5,29.8
0.78100,-59.5,148.7238.0,29.7
0.78125,-59.4,148.4237.5,29.7
0.78150,-59.3,148.1237.0,29.6
0.78175,-59.1,147.8236.5,29.6
0.78200,-59.0,147.5236.0,29.5
0.78225,-58.9,147.2235.5,29.4
0.78250,-58.8,146.9235.0,29.4
0.78275,-58.6,146.6234.5,29.3
0.78300,-58.5,146.2234.0,29.2
0.78325,-58.4,145.9233.5,29.2
0.78350,-58.3,145.6233.0,29.1
0.78375,-58.1,145.3232.5,29.1
0.78400,-58.0,145.0232.0,29.0
0.78425,-57.9,144.7231.5,28.9
0.78450,-57.8,144.4231.0,28.9
0.78475,-57.6,144.1230.5,28.8
0.78500,-57.5,143.7230.0,28.7
0.78525,-57.4,143.4229.5,28.7
0.78550,-57.3,143.1229.0,28.6
0.78575,-57.1,142.8228.5,28.6
0.78600,-57.0,142.5228.0,28.5
0.78625,-56.9,142.2227.5,28.4
0.78650,-56.8,141.9227.0,28.4
0.78675,-56.6,141.6226.5,28.3
0.78700,-56.5,141.2226.0,28.2
0.78725,-56.4,140.9225.5,28.2
0.78750,-56.3,140.6225.0,28.1
0.78775,-56.1,140.3224.5,28.1
0.78800,-56.0,140.0224.0,28.0
0.78825,-55.9,139.7223.5,27.9
0.78850,-55.8,139.4223.0,27.9
0.78875,-55.6,139.1222.5,27.8
0.78900,-55.5,138.7222.0,27.7
0.78925,-55.4,138.4221.5,27.7
0.78950,-55.3,138.1221.0,27.6
0.78975,-55.1,137.8220.5,27.6
